273153572	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
646816968	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
10300091	208950,1343756008,1382308543,30431368,1305364569,1419369467,64048,1343756008,64048,566443171,30431368,29777043,30431368,117355,1382308543,1305364569,117355,1343756008,1419369467,566443171
1397532071	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
430421772	26447698,28228117,10308016,38018486,1480280185,1341964346,37853901,1426022019,38018486,38018486,1426022019,1413142894,10308016,38018486,574566207,1480280185,1426022019,26447698,26447698,574566207
279684897	1808492017,1331156910,27506733,115162,27506733,1808492017,115162,27506733,509098889,483937795,39443692,27506733,437909145,509098889,1808492017,1331156910,483937795,1331156910,115162,34723471
127708174	28592966,1367333358,459954705,531051217,1383927243,28592966,1383927243,459954705,531051217,36392029,412951628,459954705,412951628,28592966,531051217,531051217,412951628,459954705,531051217,33579224
284809124	482172,369158,29713172,1210461,465921195,571338279,465921195,465921195,29713172,571338279,571338279,571338279,369158,1425626819,465921195,369158,1210461,1210461,465920154,1425626819
31231427	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
4886422477	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
3721931456	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
4921358894	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
440348519	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
3907728037	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1912477247	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
3419157035	560139,1339951358,452997314,466343680,1303026047,438903103,1303026047,466343680,27903692,502228357,560139,502228357,1339951358,27903692,497218032,497218032,1303026047,452997314,502228357,560139
570914389	27747089,27804336,509518010,16343632,461525011,210281,27747089,461525011,440239194,27747089,509518010,185807,210281,185807,185807,16343632,185807,461525011,16343632,27804336
1402799402	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1468038358	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
3216610587	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1691908718	1397674264,1337618049,5113327,1397674264,1337618049,5113327,1448195337,1448195337,1448195337,439076364,1397674264,1337618049,864498975,1448195337,1337618049,399340227,5113327,1448195337,1396568325,1337618049
1966943049	115162,1331156910,437909145,483937795,115162,1331156910,39443692,115162,437909145,34723471,1331156910,34723471,483937795,117355,483937795,115162,1808492017,1331156910,1331156910,115162
2091008986	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
473464048	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
621173238	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
286377615	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
3288043091	27639209,224086,505449407,27639209,1297841,505449407,471403427,471403427,185899,1297841,503127217,495220123,505449407,503127217,505449407,35528486,35416186,1297841,505449407,35416186
2007935931	1425626819,515143305,515143305,41664790,1405283464,186023,1300287,515143305,29722566,186023,41664790,1300287,515143305,515143305,1425626819,1405283464,41664790,515143305,1405062544,1425626819
307730062	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
3869022569	33166563,462516170,454435808,28679440,30953009,386860,386860,454435808,30953009,429450375,29043459,386860,29043459,28679440,429450375,28679440,29043459,386860,30953009,454435808
102792797	552575139,25702216,31245522,405485737,280030,1436709403,393685,186018,506092035,463262370,448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771
1531686321	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
3394213987	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1549098819	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1292063049	5046372,175576,1341324350,18972757,1341324350,5046372,5046372,1352991157,5046372,1341324350,5046372,443875534,1352991157,277686,2920947,1299556019,1341324350,443875534,2920947,18972757
616973521	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1731813224	513428953,30621346,22650708,36024911,22650708,34578278,41462332,36587407,41462332,36024911,30621346,41462332,513428953,375085,513428953,36587407,30621346,36024911,513428953,30621346
1985900573	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1394151283	34509412,415793542,34509412,412187545,1372188635,22650708,415793542,1372188635,412187545,22650708,415793542,29307038,1372188635,412187545,415793542,29808923,29307038,29808923,1413585838,29808923
1570207635	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1908338894	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
2005737513	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1707776520	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
129975281	34586075,1475040828,35807063,494642787,34586075,413834590,468882985,34586075,21792987,1415064446,21792987,1475040828,28798452,413834590,1415064446,35807063,413834590,32835370,32835370,34586075
437516322	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1289291876	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
401330107	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1600803762	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1961385015	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
3293507577	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
2142944337	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
3937592562	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1371528590	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
539393571	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
4041298353	431791474,1300994613,25731431,406000814,440239194,1300994613,505449407,505449407,1397293557,25731431,1397293557,440239194,505449407,406000814,431791474,1397293557,1397293557,431791474,440239194,1397293557
3290027497	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1406523208	351285,451169473,408532862,1316977270,1357999894,1316977270,351285,1357999894,351285,351285,1357999894,29822044,28923659,1316977270,408532862,20065049,20065049,20065049,29822044,28923659
500806604	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
2017394558	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
123922591	431259256,521726567,64922,274103,431259256,274103,93948,521726567,521935820,93948,479422828,3314187,64922,64922,521935820,1335968312,93948,521935820,521726567,64922
286358702	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1784463318	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
411681791	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
3229254767	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1684702266	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
634814346	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
3859319277	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1938504738	454435808,170749,33166563,462516170,454435808,29043459,29043459,454435808,28679440,33166563,518697011,386860,170749,30953009,28679440,33166563,170749,462516170,462516170,429450375
619182681	429450375,386860,462516170,429450375,28679440,28679440,170749,518697011,33166563,28679440,454435808,30953009,28679440,518697011,462516170,429450375,454435808,454435808,29043459,33166563
428878267	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1789283347	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1955006340	22650708,34509412,16483438,1331156910,412187545,1331156910,34509412,412187545,1331156910,412187545,412187545,412187545,29307038,16483438,1413585838,1413585838,22650708,29307038,34509412,34509412
1673037039	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
3284880777	1405128273,478303470,1405135261,478303470,1069282,1337618049,1337618049,437292675,1337618049,524191679,65538,478303470,65538,478303470,1405135261,524191679,30870616,1069282,524191679,30870616
3249072467	1352818359,438903103,155910,399953249,399953249,27808044,155910,484365611,466343680,158095,158095,438903103,484365611,328169,466343680,328169,26598212,484365611,26598212,26598212
3946368678	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
645848379	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1505742003	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1435987151	29808923,29307038,1372188635,1413585838,22650708,16483438,1372188635,1331156910,16483438,1331156910,1331156910,29307038,34509412,29307038,1372188635,29808923,412187545,29808923,29808923,412187545
1392726614	39443692,115162,483937795,117355,509098889,39443692,34723471,1331156910,115162,115162,39443692,509098889,39443692,39443692,115162,117355,483937795,115162,117355,509098889
1536784613	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1850634304	1337618049,437292675,478303470,1337618049,1069282,1069282,438803243,1337618049,1337618049,1405135261,65538,1337618049,65538,478303470,30870616,65538,524191679,478303470,65538,437292675
410614821	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1493451916	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
511446946	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1388616834	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1738515232	864498975,1396568325,569213220,1448195337,1337618049,399340227,1337618049,1448195337,399340227,864498975,1431767744,864498975,1396568325,1337618049,399340227,5113327,5113327,569213220,439076364,399340227
2110485920	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
317248296	477830349,41659256,41659256,477830349,29966565,469073823,420400344,571338636,41659256,41659256,39224884,469073823,420400344,537787665,537787665,537787665,41659256,571338636,39224884,29966565
3412732956	654569,28068286,654569,1399642612,1391234038,1391234038,1370771358,28427721,1391234038,1370771358,471284744,28068286,35307063,35307063,1391234038,654569,35307063,450562645,1370771358,1370771358
1778532255	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
3324762068	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
3346159245	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
552577429	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1964561975	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
574892494	27540404,1382308543,483671599,27540404,1382308543,454698352,486814412,454698352,28996317,29737634,454698352,486814412,29737634,1405283464,483671599,27540404,454698352,483671599,486814412,1405283464
1413643181	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1871494052	29043459,454435808,33166563,33166563,30953009,28679440,28679440,33166563,30953009,518697011,518697011,386860,386860,518697011,386860,33166563,518697011,28679440,518697011,33166563
1968088554	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
3827343660	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
3921171197	497218032,1339951358,1339951358,27903692,502228357,1303026047,27903692,438903103,502228357,1303026047,1303026047,27903692,560139,1303026047,1303026047,502228357,560139,438903103,560139,1339951358
314232753	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
387832449	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
2099664207	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
2003439444	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
3945964985	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1523706462	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1290416970	1297841,495220123,505449407,505449407,185899,35528486,35528486,35416186,224086,35528486,471403427,505449407,1297841,495220123,27639209,503127217,503127217,505449407,505449407,471403427
3388066094	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1448950783	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
324851133	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
447613369	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
478316070	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1507826283	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1806448968	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1578289959	524191679,1069282,1405128273,30870616,478303470,30870616,478303470,437292675,524191679,1405135261,1405135261,478303470,30870616,1069282,1337618049,1405135261,524191679,30870616,1337618049,437292675
423588676	437292675,30870616,524191679,1405128273,1405135261,437292675,524191679,437292675,1405135261,478303470,438803243,30870616,1069282,1405135261,1405135261,1069282,1069282,1337618049,1069282,437292675
1296195323	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
427749717	1383927243,412951628,1367333358,1383927243,33579224,1357425553,1383927243,33579224,1367333358,1367333358,1367333358,1383927243,36392029,33579224,412951628,33579224,33579224,28592966,1383927243,1367333358
3242549983	155910,438903103,155910,1352818359,484365611,484365611,399953249,27808044,399953249,158095,328169,27808044,155910,438903103,484365611,399953249,27808044,328169,399953249,466343680
3940551757	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1527016433	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1526999449	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
607551920	34723471,1331156910,1808492017,27506733,509098889,27506733,483937795,39443692,39443692,27506733,1808492017,34723471,34723471,34723471,483937795,34723471,1808492017,1808492017,115162,117355
427408733	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1455476719	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1455687012	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
1552098135	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
3682799208	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
571400467	448317748,1356499052,439625557,386844,479422828,411347608,1388097388,416890049,475279815,31445771,479403036,434974723,32337953,18161816,418602896,1306498831,28157586,445198299,516728102,523251474
370817235	33933170,2177197,542345159,542345159,1379416556,2177197,460478768,2177197,542345159,2177197,34144761,483925,542345159,460478768,460478768,2177197,1379416556,34144761,33933170,483925
3238158638	1383927243,1367333358,1357425553,531051217,29535349,1383927243,1357425553,412951628,459954705,33579224,28592966,36392029,33579224,1357425553,29535349,1367333358,36392029,36392029,28592966,412951628
